Name,Folder Path,Inicio del informe,Fin del informe,Nombre del anuncio,Entrega del anuncio,Nombre del conjunto de anuncios,Puja,Tipo de puja,Presupuesto del conjunto de anuncios,Tipo de presupuesto del conjunto de anuncios,Último cambio significativo,Configuración de atribución,Resultados,Indicador de resultado,Alcance,Impresiones,Coste por resultados,Clasificación por calidad,Clasificación por porcentaje de interacción,Clasificación por tasa de conversión,Importe gastado (MXN),Fin,Clasificacion,Lugar,Objetivo,Red Social,Dias_transcurridos,Clasificacion.Descripción,Lugar.Descripción,Objetivo.Descripción,Red_Social.Descripción,Nombre_corto_anuncio
"RZB Púrpura-Analytics-Anuncios-18-mar-2024-18-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-18 00:00:00.000,2024-03-18 00:00:00.000,"24031801RZBTERRGENERYUCA18-MAHYMTHRIN 40 Municipios","inactive","RZB - Yucatán Thru Marzo 2024 V2",0,"ABSOLUTE_OCPM",19000,"Toda la campaña",2024-03-28 00:00:00.000,"7 días después del clic o 1 día después de la visualización",12523,"video_thruplay_watched_actions",47685,54486,0.052765,"Por debajo de la media: por debajo del 35 % de los anuncios","Por encima de la media","Por encima de la media",660.77,2024-03-30 00:00:00.000,"TERR","YUCA","THR","IN",12,"Territorio","Yucatán","ThruPlay","Instagram","40 Municipios"
"RZB Púrpura-Analytics-Anuncios-18-mar-2024-18-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-18 00:00:00.000,2024-03-18 00:00:00.000,"24031801RZBTERRGENERYUCA18-MAHYMTHRFB 40 Municipios","inactive","RZB - Yucatán Thru Marzo 2024 V2",0,"ABSOLUTE_OCPM",19000,"Toda la campaña",2024-03-28 00:00:00.000,"7 días después del clic o 1 día después de la visualización",2909,"video_thruplay_watched_actions",11220,12773,0.052011,"Por debajo de la media: por debajo del 35 % de los anuncios","Por encima de la media","Por encima de la media",151.3,2024-03-30 00:00:00.000,"TERR","YUCA","THR","FB",12,"Territorio","Yucatán","ThruPlay","Facebook","40 Municipios"
"RZB Púrpura-Analytics-Anuncios-19-mar-2024-19-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-19 00:00:00.000,2024-03-19 00:00:00.000,"24030102RZBSPOTGENERYUCA18-MAHYMTHRFB Spot Campaña Largo","active","RZB - Yucatán Thru Marzo 2024",0,"ABSOLUTE_OCPM",118000,"Toda la campaña",2024-03-27 00:00:00.000,"7 días después del clic o 1 día después de la visualización",611,"video_thruplay_watched_actions",907,920,0.063879,"-","-","-",39.03,2024-03-31 00:00:00.000,"SPOT","YUCA","THR","FB",12,"Spots","Yucatán","ThruPlay","Facebook","Spot Campaña Largo"
"RZB Púrpura-Analytics-Anuncios-19-mar-2024-19-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-19 00:00:00.000,2024-03-19 00:00:00.000,"24030102RZBSPOTGENERYUCA18-MAHYMTHRIN Spot Campaña Largo","active","RZB - Yucatán Thru Marzo 2024",0,"ABSOLUTE_OCPM",118000,"Toda la campaña",2024-03-27 00:00:00.000,"7 días después del clic o 1 día después de la visualización",1930,"video_thruplay_watched_actions",2773,2785,0.067368,"-","-","-",130.02,2024-03-31 00:00:00.000,"SPOT","YUCA","THR","IN",12,"Spots","Yucatán","ThruPlay","Instagram","Spot Campaña Largo"
"RZB Púrpura-Analytics-Anuncios-19-mar-2024-19-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-19 00:00:00.000,2024-03-19 00:00:00.000,"24031801RZBTERRGENERYUCA18-MAHYMTHRIN 40 Municipios","inactive","RZB - Yucatán Thru Marzo 2024 V2",0,"ABSOLUTE_OCPM",19000,"Toda la campaña",2024-03-28 00:00:00.000,"7 días después del clic o 1 día después de la visualización",10180,"video_thruplay_watched_actions",46148,51821,0.057757,"Por debajo de la media: por debajo del 35 % de los anuncios","Por encima de la media","Por encima de la media",587.97,2024-03-30 00:00:00.000,"TERR","YUCA","THR","IN",11,"Territorio","Yucatán","ThruPlay","Instagram","40 Municipios"
"RZB Púrpura-Analytics-Anuncios-19-mar-2024-19-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-19 00:00:00.000,2024-03-19 00:00:00.000,"24031801RZBTERRGENERYUCA18-MAHYMTHRFB 40 Municipios","inactive","RZB - Yucatán Thru Marzo 2024 V2",0,"ABSOLUTE_OCPM",19000,"Toda la campaña",2024-03-28 00:00:00.000,"7 días después del clic o 1 día después de la visualización",7416,"video_thruplay_watched_actions",33942,38340,0.062686,"Por debajo de la media: por debajo del 35 % de los anuncios","Por encima de la media","Por encima de la media",464.88,2024-03-30 00:00:00.000,"TERR","YUCA","THR","FB",11,"Territorio","Yucatán","ThruPlay","Facebook","40 Municipios"
"RZB Púrpura-Analytics-Anuncios-20-mar-2024-20-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-20 00:00:00.000,2024-03-20 00:00:00.000,"24030102RZBSPOTGENERYUCA18-MAHYMTHRFB Spot Campaña Largo","active","RZB - Yucatán Thru Marzo 2024",0,"ABSOLUTE_OCPM",118000,"Toda la campaña",2024-03-27 00:00:00.000,"7 días después del clic o 1 día después de la visualización",7957,"video_thruplay_watched_actions",10493,11230,0.067504,"Por debajo de la media: por debajo del 35 % de los anuncios","Por encima de la media","Media",537.13,2024-03-31 00:00:00.000,"SPOT","YUCA","THR","FB",11,"Spots","Yucatán","ThruPlay","Facebook","Spot Campaña Largo"
"RZB Púrpura-Analytics-Anuncios-20-mar-2024-20-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-20 00:00:00.000,2024-03-20 00:00:00.000,"24030102RZBSPOTGENERYUCA18-MAHYMTHRIN Spot Campaña Largo","active","RZB - Yucatán Thru Marzo 2024",0,"ABSOLUTE_OCPM",118000,"Toda la campaña",2024-03-27 00:00:00.000,"7 días después del clic o 1 día después de la visualización",24248,"video_thruplay_watched_actions",31258,33600,0.070442,"Media","Por encima de la media","Media",1708.07,2024-03-31 00:00:00.000,"SPOT","YUCA","THR","IN",11,"Spots","Yucatán","ThruPlay","Instagram","Spot Campaña Largo"
"RZB Púrpura-Analytics-Anuncios-20-mar-2024-20-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-20 00:00:00.000,2024-03-20 00:00:00.000,"24031801RZBTERRGENERYUCA18-MAHYMTHRIN 40 Municipios","inactive","RZB - Yucatán Thru Marzo 2024 V2",0,"ABSOLUTE_OCPM",19000,"Toda la campaña",2024-03-28 00:00:00.000,"7 días después del clic o 1 día después de la visualización",6091,"video_thruplay_watched_actions",33500,33635,0.066721,"Por debajo de la media: por debajo del 35 % de los anuncios","Por encima de la media","Por encima de la media",406.4,2024-03-30 00:00:00.000,"TERR","YUCA","THR","IN",10,"Territorio","Yucatán","ThruPlay","Instagram","40 Municipios"
"RZB Púrpura-Analytics-Anuncios-20-mar-2024-20-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-20 00:00:00.000,2024-03-20 00:00:00.000,"24031801RZBTERRGENERYUCA18-MAHYMTHRFB 40 Municipios","inactive","RZB - Yucatán Thru Marzo 2024 V2",0,"ABSOLUTE_OCPM",19000,"Toda la campaña",2024-03-28 00:00:00.000,"7 días después del clic o 1 día después de la visualización",3498,"video_thruplay_watched_actions",17088,17995,0.069145,"Por debajo de la media: por debajo del 35 % de los anuncios","Por encima de la media","Por encima de la media",241.87,2024-03-30 00:00:00.000,"TERR","YUCA","THR","FB",10,"Territorio","Yucatán","ThruPlay","Facebook","40 Municipios"
"RZB Púrpura-Analytics-Anuncios-21-mar-2024-21-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-21 00:00:00.000,2024-03-21 00:00:00.000,"24030102RZBSPOTGENERYUCA18-MAHYMTHRIN Spot Campaña Largo","active","RZB - Yucatán Thru Marzo 2024",0,"ABSOLUTE_OCPM",118000,"Toda la campaña",2024-03-27 00:00:00.000,"7 días después del clic o 1 día después de la visualización",26159,"video_thruplay_watched_actions",33569,36851,0.073158,"Media","Por encima de la media","Media",1913.74,2024-03-31 00:00:00.000,"SPOT","YUCA","THR","IN",10,"Spots","Yucatán","ThruPlay","Instagram","Spot Campaña Largo"
"RZB Púrpura-Analytics-Anuncios-21-mar-2024-21-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-21 00:00:00.000,2024-03-21 00:00:00.000,"24031801RZBTERRGENERYUCA18-MAHYMTHRIN 40 Municipios","inactive","RZB - Yucatán Thru Marzo 2024 V2",0,"ABSOLUTE_OCPM",19000,"Toda la campaña",2024-03-28 00:00:00.000,"7 días después del clic o 1 día después de la visualización",907,"video_thruplay_watched_actions",3824,3958,0.058931,"Por debajo de la media: por debajo del 20 % de los anuncios","Por encima de la media","Por encima de la media",53.45,2024-03-30 00:00:00.000,"TERR","YUCA","THR","IN",9,"Territorio","Yucatán","ThruPlay","Instagram","40 Municipios"
"RZB Púrpura-Analytics-Anuncios-21-mar-2024-21-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-21 00:00:00.000,2024-03-21 00:00:00.000,"24031801RZBTERRGENERYUCA18-MAHYMTHRFB 40 Municipios","inactive","RZB - Yucatán Thru Marzo 2024 V2",0,"ABSOLUTE_OCPM",19000,"Toda la campaña",2024-03-28 00:00:00.000,"7 días después del clic o 1 día después de la visualización",573,"video_thruplay_watched_actions",2367,2515,0.059808,"Por debajo de la media: por debajo del 20 % de los anuncios","Por encima de la media","Por encima de la media",34.27,2024-03-30 00:00:00.000,"TERR","YUCA","THR","FB",9,"Territorio","Yucatán","ThruPlay","Facebook","40 Municipios"
"RZB Púrpura-Analytics-Anuncios-21-mar-2024-21-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-21 00:00:00.000,2024-03-21 00:00:00.000,"24032103RZBESTRGENERYUCA18-MAHYMTHRFB Cinco Acciones","inactive","RZB - Yucatán Thru Marzo 2024 V2",0,"ABSOLUTE_OCPM",19000,"Toda la campaña",2024-03-28 00:00:00.000,"7 días después del clic o 1 día después de la visualización",683,"video_thruplay_watched_actions",2278,2454,0.053089,"-","-","-",36.26,2024-03-30 00:00:00.000,"ESTR","YUCA","THR","FB",9,"Estratégico","Yucatán","ThruPlay","Facebook","Cinco Acciones"
"RZB Púrpura-Analytics-Anuncios-21-mar-2024-21-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-21 00:00:00.000,2024-03-21 00:00:00.000,"24032103RZBESTRGENERYUCA18-MAHYMTHRIN Cinco Acciones","inactive","RZB - Yucatán Thru Marzo 2024 V2",0,"ABSOLUTE_OCPM",19000,"Toda la campaña",2024-03-28 00:00:00.000,"7 días después del clic o 1 día después de la visualización",2336,"video_thruplay_watched_actions",7056,7452,0.052016,"Por debajo de la media: por debajo del 35 % de los anuncios","Por encima de la media","Por encima de la media",121.51,2024-03-30 00:00:00.000,"ESTR","YUCA","THR","IN",9,"Estratégico","Yucatán","ThruPlay","Instagram","Cinco Acciones"
"RZB Púrpura-Analytics-Anuncios-21-mar-2024-21-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-21 00:00:00.000,2024-03-21 00:00:00.000,"24030102RZBSPOTGENERYUCA18-MAHYMTHRFB Spot Campaña Largo","active","RZB - Yucatán Thru Marzo 2024",0,"ABSOLUTE_OCPM",118000,"Toda la campaña",2024-03-27 00:00:00.000,"7 días después del clic o 1 día después de la visualización",9113,"video_thruplay_watched_actions",11613,12889,0.071389,"Por debajo de la media: por debajo del 35 % de los anuncios","Por encima de la media","Media",650.57,2024-03-31 00:00:00.000,"SPOT","YUCA","THR","FB",10,"Spots","Yucatán","ThruPlay","Facebook","Spot Campaña Largo"
"RZB Púrpura-Analytics-Anuncios-22-mar-2024-22-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-22 00:00:00.000,2024-03-22 00:00:00.000,"24030102RZBSPOTGENERYUCA18-MAHYMTHRFB Spot Campaña Largo","active","RZB - Yucatán Thru Marzo 2024",0,"ABSOLUTE_OCPM",118000,"Toda la campaña",2024-03-27 00:00:00.000,"7 días después del clic o 1 día después de la visualización",9461,"video_thruplay_watched_actions",11834,13501,0.070988,"Por debajo de la media: por debajo del 35 % de los anuncios","Por encima de la media","Media",671.62,2024-03-31 00:00:00.000,"SPOT","YUCA","THR","FB",9,"Spots","Yucatán","ThruPlay","Facebook","Spot Campaña Largo"
"RZB Púrpura-Analytics-Anuncios-22-mar-2024-22-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-22 00:00:00.000,2024-03-22 00:00:00.000,"24030102RZBSPOTGENERYUCA18-MAHYMTHRIN Spot Campaña Largo","active","RZB - Yucatán Thru Marzo 2024",0,"ABSOLUTE_OCPM",118000,"Toda la campaña",2024-03-27 00:00:00.000,"7 días después del clic o 1 día después de la visualización",26820,"video_thruplay_watched_actions",32935,36609,0.07242,"Media","Por encima de la media","Media",1942.31,2024-03-31 00:00:00.000,"SPOT","YUCA","THR","IN",9,"Spots","Yucatán","ThruPlay","Instagram","Spot Campaña Largo"
"RZB Púrpura-Analytics-Anuncios-22-mar-2024-22-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-22 00:00:00.000,2024-03-22 00:00:00.000,"24031801RZBTERRGENERYUCA18-MAHYMTHRFB 40 Municipios","inactive","RZB - Yucatán Thru Marzo 2024 V2",0,"ABSOLUTE_OCPM",19000,"Toda la campaña",2024-03-28 00:00:00.000,"7 días después del clic o 1 día después de la visualización",452,"video_thruplay_watched_actions",1930,2056,0.053982,"-","-","-",24.4,2024-03-30 00:00:00.000,"TERR","YUCA","THR","FB",8,"Territorio","Yucatán","ThruPlay","Facebook","40 Municipios"
"RZB Púrpura-Analytics-Anuncios-22-mar-2024-22-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-22 00:00:00.000,2024-03-22 00:00:00.000,"24032103RZBESTRGENERYUCA18-MAHYMTHRFB Cinco Acciones","inactive","RZB - Yucatán Thru Marzo 2024 V2",0,"ABSOLUTE_OCPM",19000,"Toda la campaña",2024-03-28 00:00:00.000,"7 días después del clic o 1 día después de la visualización",2638,"video_thruplay_watched_actions",9470,10972,0.061835,"Por debajo de la media: por debajo del 35 % de los anuncios","Por encima de la media","Por encima de la media",163.12,2024-03-30 00:00:00.000,"ESTR","YUCA","THR","FB",8,"Estratégico","Yucatán","ThruPlay","Facebook","Cinco Acciones"
"RZB Púrpura-Analytics-Anuncios-22-mar-2024-22-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-22 00:00:00.000,2024-03-22 00:00:00.000,"24032103RZBESTRGENERYUCA18-MAHYMTHRIN Cinco Acciones","inactive","RZB - Yucatán Thru Marzo 2024 V2",0,"ABSOLUTE_OCPM",19000,"Toda la campaña",2024-03-28 00:00:00.000,"7 días después del clic o 1 día después de la visualización",13647,"video_thruplay_watched_actions",47572,50419,0.055262,"Por debajo de la media: por debajo del 35 % de los anuncios","Por encima de la media","Por encima de la media",754.16,2024-03-30 00:00:00.000,"ESTR","YUCA","THR","IN",8,"Estratégico","Yucatán","ThruPlay","Instagram","Cinco Acciones"
"RZB Púrpura-Analytics-Anuncios-23-mar-2024-23-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-23 00:00:00.000,2024-03-23 00:00:00.000,"24030102RZBSPOTGENERYUCA18-MAHYMTHRFB Spot Campaña Largo","active","RZB - Yucatán Thru Marzo 2024",0,"ABSOLUTE_OCPM",118000,"Toda la campaña",2024-03-27 00:00:00.000,"7 días después del clic o 1 día después de la visualización",6471,"video_thruplay_watched_actions",10165,11175,0.074681,"Media","Por encima de la media","Media",483.26,2024-03-31 00:00:00.000,"SPOT","YUCA","THR","FB",8,"Spots","Yucatán","ThruPlay","Facebook","Spot Campaña Largo"
"RZB Púrpura-Analytics-Anuncios-23-mar-2024-23-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-23 00:00:00.000,2024-03-23 00:00:00.000,"24030102RZBSPOTGENERYUCA18-MAHYMTHRIN Spot Campaña Largo","active","RZB - Yucatán Thru Marzo 2024",0,"ABSOLUTE_OCPM",118000,"Toda la campaña",2024-03-27 00:00:00.000,"7 días después del clic o 1 día después de la visualización",25384,"video_thruplay_watched_actions",35220,39096,0.074446,"Media","Por encima de la media","Media",1889.74,2024-03-31 00:00:00.000,"SPOT","YUCA","THR","IN",8,"Spots","Yucatán","ThruPlay","Instagram","Spot Campaña Largo"
"RZB Púrpura-Analytics-Anuncios-25-mar-2024-25-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-25 00:00:00.000,2024-03-25 00:00:00.000,"24030102RZBSPOTGENERYUCA18-MAHYMTHRFB Spot Campaña Largo","active","RZB - Yucatán Thru Marzo 2024",0,"ABSOLUTE_OCPM",118000,"Toda la campaña",2024-03-27 00:00:00.000,"7 días después del clic o 1 día después de la visualización",6044,"video_thruplay_watched_actions",40427,42654,0.292057,"Por debajo de la media: por debajo del 20 % de los anuncios","Media","Por debajo de la media: por debajo del 35 % de los anuncios",1765.19,2024-03-31 00:00:00.000,"SPOT","YUCA","THR","FB",6,"Spots","Yucatán","ThruPlay","Facebook","Spot Campaña Largo"
"RZB Púrpura-Analytics-Anuncios-25-mar-2024-25-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-25 00:00:00.000,2024-03-25 00:00:00.000,"24030102RZBSPOTGENERYUCA18-MAHYMTHRIN Spot Campaña Largo","active","RZB - Yucatán Thru Marzo 2024",0,"ABSOLUTE_OCPM",118000,"Toda la campaña",2024-03-27 00:00:00.000,"7 días después del clic o 1 día después de la visualización",17451,"video_thruplay_watched_actions",59949,64223,0.171187,"Por debajo de la media: por debajo del 35 % de los anuncios","Por encima de la media","Media",2987.38,2024-03-31 00:00:00.000,"SPOT","YUCA","THR","IN",6,"Spots","Yucatán","ThruPlay","Instagram","Spot Campaña Largo"
"RZB Púrpura-Analytics-Anuncios-26-mar-2024-26-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-26 00:00:00.000,2024-03-26 00:00:00.000,"24030102RZBSPOTGENERYUCA18-MAHYMTHRFB Spot Campaña Largo","active","RZB - Yucatán Thru Marzo 2024",0,"ABSOLUTE_OCPM",118000,"Toda la campaña",2024-03-27 00:00:00.000,"7 días después del clic o 1 día después de la visualización",20742,"video_thruplay_watched_actions",23979,28527,0.070386,"-","-","-",1459.95,2024-03-31 00:00:00.000,"SPOT","YUCA","THR","FB",5,"Spots","Yucatán","ThruPlay","Facebook","Spot Campaña Largo"
"RZB Púrpura-Analytics-Anuncios-26-mar-2024-26-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-26 00:00:00.000,2024-03-26 00:00:00.000,"24030102RZBSPOTGENERYUCA18-MAHYMTHRIN Spot Campaña Largo","active","RZB - Yucatán Thru Marzo 2024",0,"ABSOLUTE_OCPM",118000,"Toda la campaña",2024-03-27 00:00:00.000,"7 días después del clic o 1 día después de la visualización",56358,"video_thruplay_watched_actions",66629,75919,0.071503,"Media","Por encima de la media","Media",4029.77,2024-03-31 00:00:00.000,"SPOT","YUCA","THR","IN",5,"Spots","Yucatán","ThruPlay","Instagram","Spot Campaña Largo"
"RZB Púrpura-Analytics-Anuncios-26-mar-2024-26-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-26 00:00:00.000,2024-03-26 00:00:00.000,"24032504RZBESTRGENERYUCA18-MAHYMTHRIN Siete Días","inactive","RZB - Yucatán Thru Marzo 2024 V2",0,"ABSOLUTE_OCPM",19000,"Toda la campaña",2024-03-28 00:00:00.000,"7 días después del clic o 1 día después de la visualización",15584,"video_thruplay_watched_actions",55711,69958,0.075603,"Por debajo de la media: por debajo del 35 % de los anuncios","Por encima de la media","Por encima de la media",1178.19,2024-03-30 00:00:00.000,"ESTR","YUCA","THR","IN",4,"Estratégico","Yucatán","ThruPlay","Instagram","Siete Días"
"RZB Púrpura-Analytics-Anuncios-26-mar-2024-26-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-26 00:00:00.000,2024-03-26 00:00:00.000,"24032504RZBESTRGENERYUCA18-MAHYMTHRFB Siete Días","inactive","RZB - Yucatán Thru Marzo 2024 V2",0,"ABSOLUTE_OCPM",19000,"Toda la campaña",2024-03-28 00:00:00.000,"7 días después del clic o 1 día después de la visualización",11627,"video_thruplay_watched_actions",37177,44849,0.070681,"Por debajo de la media: por debajo del 35 % de los anuncios","Por encima de la media","Por encima de la media",821.81,2024-03-30 00:00:00.000,"ESTR","YUCA","THR","FB",4,"Estratégico","Yucatán","ThruPlay","Facebook","Siete Días"
"RZB Púrpura-Analytics-Anuncios-27-mar-2024-27-mar-2024.xlsx","https://analiticaempresarial.sharepoint.com/sites/PurpuraSolutionsSite/Documentos compartidos/Reportes_Redes_Preciado/RZB/RZB Reportes/",2024-03-27 00:00:00.000,2024-03-27 00:00:00.000,"24032703RZBESTRGENERYUCA18-MAHYMTHRFB Juntos Este 2024","inactive","RZB - Yucatán Thru Marzo 2024 V2",0,"ABSOLUTE_OCPM",19000,"Toda la campaña",2024-03-28 00:00:00.000,"7 días después del clic o 1 día después de la visualización",2298,"video_thruplay_watched_actions",9890,10751,0.080957,"Por debajo de la media: por debajo del 35 % de los anuncios","Por encima de la media","Por encima de la media",186.04,2024-03-30 00:00:00.000,"ESTR","YUCA","THR","FB",3,"Estratégico","Yucatán","ThruPlay","Facebook","Juntos Este 2024"
